rop_start,gnb_id,cell_id,profile,RRC_ConnEstabAtt,RRC_ConnEstabSucc,PDU_SesEstabAtt,PDU_SesEstabSucc,MM_HoExeAtt,MM_HoExeSucc,DRB_RelActNbr,DRB_RelActAbnormal,RRU_PrbTotDlUsedPct,DRB_UEThpDl_Mbps,DRB_UEThpUl_Mbps,RRC_ConnMean,Cell_UnavailSecs
2026-07-08T06:15:00,gNB-002,NRCell-004,urban,194,188,182,181,79,77,181,0,39.2,259.6,34.7,44.8,0
2026-07-08T06:15:00,gNB-002,NRCell-005,rural,33,32,31,31,11,11,31,0,43.6,257.7,26.8,7.8,0
2026-07-08T06:15:00,gNB-002,NRCell-006,degraded,125,120,117,116,33,33,116,1,35.7,240.8,32.3,25.5,0
2026-07-08T06:30:00,gNB-001,NRCell-001,urban,164,163,154,154,66,63,154,2,36.9,248.8,42.0,35.3,0
2026-07-08T06:30:00,gNB-001,NRCell-002,suburban,118,117,114,113,49,49,113,0,40.2,246.7,40.1,24.5,0
2026-07-08T06:30:00,gNB-001,NRCell-003,rural,43,43,41,40,16,15,40,0,50.0,213.7,21.8,10.4,0
2026-07-08T06:30:00,gNB-002,NRCell-004,urban,171,167,162,161,48,48,161,0,40.7,228.0,37.4,45.6,0
2026-07-08T06:30:00,gNB-002,NRCell-005,rural,32,32,31,31,13,13,31,0,49.3,205.3,34.7,5.3,0
2026-07-08T06:30:00,gNB-002,NRCell-006,degraded,100,95,94,92,36,34,92,2,39.7,271.1,42.5,24.1,0
2026-07-08T06:45:00,gNB-001,NRCell-001,urban,209,207,201,200,67,66,200,0,40.0,236.8,30.3,28.6,0
2026-07-08T06:45:00,gNB-001,NRCell-002,suburban,109,109,103,103,48,47,103,1,47.4,241.2,31.1,22.2,0
2026-07-08T06:45:00,gNB-001,NRCell-003,rural,46,45,43,43,17,17,43,1,50.9,227.3,39.7,10.8,0
2026-07-08T06:45:00,gNB-002,NRCell-004,urban,221,220,211,209,92,89,209,2,37.2,242.1,36.3,34.3,0
2026-07-08T06:45:00,gNB-002,NRCell-005,rural,33,33,31,31,12,12,31,0,45.3,254.5,45.2,5.5,0
2026-07-08T06:45:00,gNB-002,NRCell-006,degraded,133,125,122,121,46,45,121,0,36.2,273.0,48.7,23.6,0
2026-07-08T07:00:00,gNB-001,NRCell-001,urban,182,182,179,178,71,71,178,1,37.6,252.3,41.7,32.6,0
2026-07-08T07:00:00,gNB-001,NRCell-002,suburban,121,121,119,118,37,37,118,1,45.1,225.0,36.7,23.6,0
2026-07-08T07:00:00,gNB-001,NRCell-003,rural,47,47,46,46,15,13,46,0,54.8,227.0,36.5,8.2,0
2026-07-08T07:00:00,gNB-002,NRCell-004,urban,207,203,195,194,60,60,194,0,38.4,258.5,35.8,39.0,0
2026-07-08T07:00:00,gNB-002,NRCell-005,rural,37,37,36,36,9,9,36,1,52.4,209.9,26.0,5.3,0
2026-07-08T07:00:00,gNB-002,NRCell-006,degraded,145,138,131,127,49,46,127,4,42.1,245.1,42.7,24.6,0
2026-07-08T07:15:00,gNB-001,NRCell-001,urban,176,176,168,167,64,64,167,0,44.6,247.1,27.6,50.4,0
2026-07-08T07:15:00,gNB-001,NRCell-002,suburban,131,127,121,121,44,44,121,1,43.7,256.3,38.3,31.7,0
2026-07-08T07:15:00,gNB-001,NRCell-003,rural,58,56,53,52,15,15,52,0,56.7,213.0,29.1,11.0,0
2026-07-08T07:15:00,gNB-002,NRCell-004,urban,279,276,271,267,102,101,267,0,47.0,240.1,35.7,41.3,0
2026-07-08T07:15:00,gNB-002,NRCell-005,rural,37,36,35,35,11,11,35,0,53.9,219.5,34.3,6.2,0
2026-07-08T07:15:00,gNB-002,NRCell-006,degraded,111,106,102,100,47,41,100,2,46.3,241.1,36.0,21.9,0
2026-07-08T07:30:00,gNB-001,NRCell-001,urban,209,209,199,198,56,51,198,2,42.3,228.7,40.6,48.9,0
2026-07-08T07:30:00,gNB-001,NRCell-002,suburban,143,142,138,136,63,60,136,1,51.8,198.5,30.4,22.6,0
2026-07-08T07:30:00,gNB-001,NRCell-003,rural,51,49,47,47,14,14,47,0,54.4,204.0,34.7,8.9,0
2026-07-08T07:30:00,gNB-002,NRCell-004,urban,229,227,226,224,86,85,224,1,42.8,239.4,29.3,55.5,0
2026-07-08T07:30:00,gNB-002,NRCell-005,rural,34,34,32,31,13,12,31,0,49.1,235.7,36.5,5.8,0
2026-07-08T07:30:00,gNB-002,NRCell-006,degraded,170,165,161,152,65,59,152,4,41.2,248.4,34.5,30.8,0
2026-07-08T07:45:00,gNB-001,NRCell-001,urban,206,206,197,196,62,61,196,1,43.1,245.0,36.3,43.2,0
2026-07-08T07:45:00,gNB-001,NRCell-002,suburban,158,152,145,143,64,62,143,1,46.9,231.9,31.7,28.5,0
2026-07-08T07:45:00,gNB-001,NRCell-003,rural,55,54,51,51,18,17,51,0,53.4,221.2,33.7,9.7,0
2026-07-08T07:45:00,gNB-002,NRCell-004,urban,288,285,277,274,114,112,274,0,50.7,238.1,42.2,58.9,0
2026-07-08T07:45:00,gNB-002,NRCell-005,rural,39,38,36,36,10,10,36,0,56.6,204.0,20.8,6.3,0
2026-07-08T07:45:00,gNB-002,NRCell-006,degraded,159,153,148,146,58,51,146,3,48.8,213.7,25.0,37.5,0
2026-07-08T08:00:00,gNB-001,NRCell-001,urban,214,213,203,200,85,82,200,1,55.8,222.0,37.7,39.2,0
2026-07-08T08:00:00,gNB-001,NRCell-002,suburban,168,166,158,156,62,62,156,1,51.0,210.8,35.4,30.4,0
2026-07-08T08:00:00,gNB-001,NRCell-003,rural,65,63,61,60,28,27,60,1,60.8,187.4,18.8,12.8,0
2026-07-08T08:00:00,gNB-002,NRCell-004,urban,262,257,252,250,79,77,250,2,46.0,228.0,33.6,62.9,0
2026-07-08T08:00:00,gNB-002,NRCell-005,rural,45,44,42,42,18,17,42,0,53.9,216.6,35.5,10.5,0
2026-07-08T08:00:00,gNB-002,NRCell-006,degraded,181,169,161,159,52,49,159,1,51.3,222.0,35.0,32.9,0
2026-07-08T08:15:00,gNB-001,NRCell-001,urban,245,243,232,230,108,108,230,1,47.9,243.3,35.5,54.2,0
2026-07-08T08:15:00,gNB-001,NRCell-002,suburban,152,151,143,142,41,40,142,0,58.9,198.4,30.3,30.7,0
2026-07-08T08:15:00,gNB-001,NRCell-003,rural,68,65,64,64,22,22,64,0,67.2,168.1,28.6,10.4,0
2026-07-08T08:15:00,gNB-002,NRCell-004,urban,309,304,303,302,101,101,302,5,53.0,205.2,35.4,79.7,0
2026-07-08T08:15:00,gNB-002,NRCell-005,rural,54,54,52,52,23,23,52,2,63.2,189.6,27.0,11.6,0
2026-07-08T08:15:00,gNB-002,NRCell-006,degraded,149,143,141,135,61,59,135,1,51.2,218.4,32.6,40.4,0
2026-07-08T08:30:00,gNB-001,NRCell-001,urban,289,286,277,273,109,109,273,1,53.1,207.0,31.7,43.1,0
2026-07-08T08:30:00,gNB-001,NRCell-002,suburban,159,159,152,151,40,40,151,2,58.5,181.7,23.0,41.5,0
2026-07-08T08:30:00,gNB-001,NRCell-003,rural,63,62,60,60,18,17,60,1,56.7,212.2,35.3,8.9,0
2026-07-08T08:30:00,gNB-002,NRCell-004,urban,312,309,308,307,106,103,307,1,58.6,192.6,28.5,68.7,0
2026-07-08T08:30:00,gNB-002,NRCell-005,rural,52,52,50,49,22,21,49,0,67.4,174.3,27.4,7.5,0
2026-07-08T08:30:00,gNB-002,NRCell-006,degraded,193,186,176,170,78,74,170,2,58.3,209.1,33.9,41.9,0
2026-07-08T08:45:00,gNB-001,NRCell-001,urban,300,299,287,285,85,83,285,2,56.5,195.1,31.3,65.9,0
2026-07-08T08:45:00,gNB-001,NRCell-002,suburban,192,190,186,185,57,57,185,3,66.1,193.6,32.4,42.3,0
2026-07-08T08:45:00,gNB-001,NRCell-003,rural,69,69,67,67,29,29,67,1,71.4,180.1,29.1,10.8,0
2026-07-08T08:45:00,gNB-002,NRCell-004,urban,385,380,371,370,107,106,370,2,55.9,205.5,25.5,87.1,0
2026-07-08T08:45:00,gNB-002,NRCell-005,rural,55,55,54,54,23,23,54,2,69.2,160.3,18.1,9.4,0
2026-07-08T08:45:00,gNB-002,NRCell-006,degraded,223,213,207,200,82,74,200,6,61.7,206.1,22.7,40.0,0
2026-07-08T09:00:00,gNB-001,NRCell-001,urban,342,340,337,334,114,113,334,1,59.8,204.3,21.3,64.3,0
2026-07-08T09:00:00,gNB-001,NRCell-002,suburban,190,187,182,179,76,74,179,0,55.4,190.7,31.7,38.6,0
2026-07-08T09:00:00,gNB-001,NRCell-003,rural,72,71,69,69,23,23,69,0,67.3,172.2,23.6,11.0,0
2026-07-08T09:00:00,gNB-002,NRCell-004,urban,390,388,384,381,154,151,381,4,63.0,200.7,29.5,72.0,0
2026-07-08T09:00:00,gNB-002,NRCell-005,rural,57,57,56,56,20,20,56,0,63.0,194.1,33.5,8.9,0
2026-07-08T09:00:00,gNB-002,NRCell-006,degraded,234,228,221,215,57,52,215,8,53.8,213.3,32.1,34.1,0
2026-07-08T09:15:00,gNB-001,NRCell-001,urban,309,305,302,302,128,125,302,2,60.8,200.2,33.5,63.1,0
2026-07-08T09:15:00,gNB-001,NRCell-002,suburban,184,183,179,179,67,65,179,1,70.4,165.6,22.2,48.2,0
2026-07-08T09:15:00,gNB-001,NRCell-003,rural,75,74,72,70,19,19,70,1,61.6,195.9,34.5,15.2,0
2026-07-08T09:15:00,gNB-002,NRCell-004,urban,394,390,380,376,147,144,376,1,58.0,179.9,22.8,77.0,0
2026-07-08T09:15:00,gNB-002,NRCell-005,rural,55,55,53,52,24,24,52,0,67.5,190.4,23.7,10.7,0
2026-07-08T09:15:00,gNB-002,NRCell-006,degraded,216,207,198,189,75,71,189,6,62.4,204.1,30.1,51.7,0
2026-07-08T09:30:00,gNB-001,NRCell-001,urban,316,313,305,301,99,96,301,1,65.7,187.8,30.1,66.6,0
2026-07-08T09:30:00,gNB-001,NRCell-002,suburban,214,210,207,206,90,88,206,1,66.9,191.3,27.9,37.5,0
2026-07-08T09:30:00,gNB-001,NRCell-003,rural,92,91,87,87,30,30,87,0,68.1,168.7,28.9,14.7,0
2026-07-08T09:30:00,gNB-002,NRCell-004,urban,416,415,397,391,124,119,391,0,74.3,153.5,20.0,76.2,0
2026-07-08T09:30:00,gNB-002,NRCell-005,rural,65,64,61,60,24,24,60,0,63.4,192.0,26.5,11.5,0
2026-07-08T09:30:00,gNB-002,NRCell-006,degraded,237,230,225,224,68,65,224,8,61.6,191.8,28.9,59.6,0
2026-07-08T09:45:00,gNB-001,NRCell-001,urban,340,339,330,329,108,105,329,3,73.7,143.2,22.7,74.5,0
2026-07-08T09:45:00,gNB-001,NRCell-002,suburban,196,192,190,188,82,79,188,1,75.0,157.4,15.8,52.9,0
2026-07-08T09:45:00,gNB-001,NRCell-003,rural,70,69,68,68,26,25,68,0,71.6,149.2,19.0,14.6,0
2026-07-08T09:45:00,gNB-002,NRCell-004,urban,460,452,437,436,167,167,436,2,67.5,176.5,29.1,71.6,0
2026-07-08T09:45:00,gNB-002,NRCell-005,rural,44,44,42,41,11,11,41,1,68.1,178.4,18.3,11.7,0
2026-07-08T09:45:00,gNB-002,NRCell-006,degraded,269,255,253,246,64,55,246,5,61.7,180.1,24.5,45.7,0
2026-07-08T10:00:00,gNB-001,NRCell-001,urban,422,420,413,411,143,141,411,1,72.1,147.1,21.6,78.6,0
2026-07-08T10:00:00,gNB-001,NRCell-002,suburban,222,218,211,211,96,94,211,2,66.1,178.5,31.2,50.7,0
2026-07-08T10:00:00,gNB-001,NRCell-003,rural,88,88,83,81,24,24,81,1,77.9,159.9,20.9,19.1,0
2026-07-08T10:00:00,gNB-002,NRCell-004,urban,510,506,504,500,169,167,500,3,76.5,137.5,23.3,87.6,0
2026-07-08T10:00:00,gNB-002,NRCell-005,rural,64,62,61,60,21,20,60,0,82.0,143.5,19.9,12.0,0
2026-07-08T10:00:00,gNB-002,NRCell-006,degraded,267,258,251,248,108,102,248,2,78.7,147.8,17.0,43.7,0
2026-07-08T10:15:00,gNB-001,NRCell-001,urban,411,408,395,394,137,135,394,0,81.5,137.7,21.6,105.0,0
2026-07-08T10:15:00,gNB-001,NRCell-002,suburban,209,209,205,203,69,68,203,1,69.8,161.7,24.1,43.2,0
2026-07-08T10:15:00,gNB-001,NRCell-003,rural,78,76,74,72,33,31,72,1,71.2,177.4,23.6,17.9,0
2026-07-08T10:15:00,gNB-002,NRCell-004,urban,498,494,490,486,177,172,486,2,76.7,160.4,19.5,103.3,0
2026-07-08T10:15:00,gNB-002,NRCell-005,rural,61,61,58,58,23,23,58,1,70.4,151.9,17.8,9.6,0
2026-07-08T10:15:00,gNB-002,NRCell-006,degraded,271,260,259,255,77,71,255,3,66.7,183.4,22.1,72.4,0
2026-07-08T10:30:00,gNB-001,NRCell-001,urban,438,437,423,419,157,156,419,2,84.2,136.7,21.0,111.8,0
2026-07-08T10:30:00,gNB-001,NRCell-002,suburban,239,236,229,228,72,70,228,2,81.3,125.1,17.0,54.9,0
2026-07-08T10:30:00,gNB-001,NRCell-003,rural,83,81,80,80,34,28,80,1,69.6,170.3,29.3,18.8,0
2026-07-08T10:30:00,gNB-002,NRCell-004,urban,432,430,409,408,116,114,408,7,70.8,160.8,25.3,94.0,0
2026-07-08T10:30:00,gNB-002,NRCell-005,rural,77,75,72,72,31,30,72,1,88.5,118.4,13.0,15.8,0
2026-07-08T10:30:00,gNB-002,NRCell-006,degraded,291,282,275,265,104,98,265,4,72.6,158.1,25.4,47.8,0
2026-07-08T10:45:00,gNB-001,NRCell-001,urban,461,457,434,433,185,181,433,4,78.0,142.3,23.1,91.7,0
2026-07-08T10:45:00,gNB-001,NRCell-002,suburban,236,233,225,224,71,68,224,2,88.1,119.2,14.2,35.5,0
2026-07-08T10:45:00,gNB-001,NRCell-003,rural,85,85,84,84,23,22,84,1,80.4,144.3,20.9,19.6,0
2026-07-08T10:45:00,gNB-002,NRCell-004,urban,481,478,471,467,196,192,467,7,72.1,147.4,23.4,112.1,0
2026-07-08T10:45:00,gNB-002,NRCell-005,rural,71,69,67,67,18,18,67,0,81.3,138.2,23.3,16.1,0
2026-07-08T10:45:00,gNB-002,NRCell-006,degraded,263,256,250,243,107,98,243,3,82.9,123.8,14.6,49.3,0
2026-07-08T11:00:00,gNB-001,NRCell-001,urban,441,438,428,426,120,118,426,3,76.5,156.8,19.8,87.7,0
2026-07-08T11:00:00,gNB-001,NRCell-002,suburban,283,281,274,272,80,79,272,2,70.8,176.3,23.3,65.2,0
2026-07-08T11:00:00,gNB-001,NRCell-003,rural,97,95,91,91,38,37,91,1,76.5,141.4,19.1,17.6,0
2026-07-08T11:00:00,gNB-002,NRCell-004,urban,494,487,486,485,211,209,485,1,76.7,159.1,19.5,106.9,0
2026-07-08T11:00:00,gNB-002,NRCell-005,rural,64,64,61,61,22,22,61,0,76.6,162.4,26.9,14.6,0
2026-07-08T11:00:00,gNB-002,NRCell-006,degraded,320,311,301,293,121,115,293,7,78.5,139.2,16.8,59.6,0
2026-07-08T11:15:00,gNB-001,NRCell-001,urban,442,437,415,414,124,123,414,3,84.6,124.0,13.8,71.7,0
2026-07-08T11:15:00,gNB-001,NRCell-002,suburban,293,288,275,272,92,91,272,1,79.7,144.5,18.0,63.5,0
2026-07-08T11:15:00,gNB-001,NRCell-003,rural,87,84,80,78,36,36,78,1,87.6,134.1,19.5,14.7,0
2026-07-08T11:15:00,gNB-002,NRCell-004,urban,533,527,517,515,163,159,515,2,83.6,141.0,15.7,114.0,0
2026-07-08T11:15:00,gNB-002,NRCell-005,rural,53,52,50,49,17,14,49,0,72.2,158.9,27.2,11.3,0
2026-07-08T11:15:00,gNB-002,NRCell-006,degraded,255,244,241,235,89,86,235,5,89.4,118.2,12.4,44.0,0
2026-07-08T11:30:00,gNB-001,NRCell-001,urban,387,385,367,364,155,153,364,2,82.4,129.6,18.0,100.7,0
2026-07-08T11:30:00,gNB-001,NRCell-002,suburban,244,243,241,240,106,103,240,2,88.6,113.9,14.7,58.2,0
2026-07-08T11:30:00,gNB-001,NRCell-003,rural,96,95,92,92,26,25,92,0,80.4,128.4,13.6,20.7,0
2026-07-08T11:30:00,gNB-002,NRCell-004,urban,522,518,495,491,206,202,491,3,72.0,162.0,28.9,96.5,0
2026-07-08T11:30:00,gNB-002,NRCell-005,rural,76,74,73,72,29,29,72,1,90.7,105.3,14.7,13.0,0
2026-07-08T11:30:00,gNB-002,NRCell-006,degraded,292,276,264,258,114,104,258,4,87.2,113.0,19.5,69.4,0
2026-07-08T11:45:00,gNB-001,NRCell-001,urban,471,469,454,451,125,121,451,2,76.9,143.0,15.3,112.7,0
2026-07-08T11:45:00,gNB-001,NRCell-002,suburban,268,264,257,253,84,83,253,2,81.9,150.2,24.8,62.3,0
2026-07-08T11:45:00,gNB-001,NRCell-003,rural,77,75,73,73,21,21,73,1,89.1,114.7,19.9,19.0,0
2026-07-08T11:45:00,gNB-002,NRCell-004,urban,560,554,527,522,166,162,522,7,75.4,146.0,17.0,97.6,0
2026-07-08T11:45:00,gNB-002,NRCell-005,rural,62,61,60,60,24,24,60,0,88.5,113.9,15.7,14.5,0
2026-07-08T11:45:00,gNB-002,NRCell-006,degraded,285,274,270,267,112,107,267,7,85.0,128.0,23.0,63.4,0
2026-07-08T12:00:00,gNB-001,NRCell-001,urban,495,492,473,471,165,162,471,3,80.6,151.3,23.9,94.9,0
2026-07-08T12:00:00,gNB-001,NRCell-002,suburban,243,239,231,231,106,106,231,4,79.1,136.9,22.4,62.1,0
2026-07-08T12:00:00,gNB-001,NRCell-003,rural,95,94,89,88,33,33,88,0,89.5,117.7,18.8,20.6,0
2026-07-08T12:00:00,gNB-002,NRCell-004,urban,551,548,538,534,204,201,534,2,80.0,152.9,21.4,83.4,0
2026-07-08T12:00:00,gNB-002,NRCell-005,rural,61,61,60,60,16,15,60,0,94.2,115.2,14.6,10.0,0
2026-07-08T12:00:00,gNB-002,NRCell-006,degraded,307,297,287,280,95,86,280,7,87.0,113.3,18.9,59.1,0
2026-07-08T12:15:00,gNB-001,NRCell-001,urban,517,514,509,506,227,223,506,5,80.1,133.0,20.9,113.3,0
2026-07-08T12:15:00,gNB-001,NRCell-002,suburban,299,293,278,276,98,96,276,4,77.8,155.6,24.7,57.1,0
2026-07-08T12:15:00,gNB-001,NRCell-003,rural,93,92,87,86,39,37,86,2,80.7,146.7,25.0,16.5,0
2026-07-08T12:15:00,gNB-002,NRCell-004,urban,489,487,472,470,173,170,470,3,83.6,145.6,23.2,75.3,0
2026-07-08T12:15:00,gNB-002,NRCell-005,rural,82,82,79,78,26,26,78,0,90.7,105.8,12.7,14.3,0
2026-07-08T12:15:00,gNB-002,NRCell-006,degraded,302,288,281,272,105,98,272,8,72.4,156.3,24.9,49.9,0
2026-07-08T12:30:00,gNB-001,NRCell-001,urban,457,454,451,451,177,174,451,1,91.9,106.4,17.5,87.5,0
2026-07-08T12:30:00,gNB-001,NRCell-002,suburban,249,244,233,230,73,70,230,3,84.8,118.6,12.7,45.9,0
2026-07-08T12:30:00,gNB-001,NRCell-003,rural,91,90,88,87,30,30,87,0,90.6,113.0,13.0,19.5,0
2026-07-08T12:30:00,gNB-002,NRCell-004,urban,575,574,572,565,251,246,565,0,72.3,146.1,17.1,134.5,0
2026-07-08T12:30:00,gNB-002,NRCell-005,rural,59,58,56,56,21,20,56,0,86.9,119.0,16.2,11.3,0
2026-07-08T12:30:00,gNB-002,NRCell-006,degraded,281,265,259,250,105,96,250,3,74.4,165.3,21.6,73.5,0
2026-07-08T12:45:00,gNB-001,NRCell-001,urban,413,411,396,395,135,133,395,1,76.7,142.3,17.2,95.9,0
2026-07-08T12:45:00,gNB-001,NRCell-002,suburban,293,291,277,275,82,80,275,2,78.9,143.2,25.5,66.9,0
2026-07-08T12:45:00,gNB-001,NRCell-003,rural,86,85,82,79,21,20,79,0,78.4,131.8,15.7,16.6,0
2026-07-08T12:45:00,gNB-002,NRCell-004,urban,592,589,583,578,159,156,578,2,83.4,125.4,15.2,88.2,0
2026-07-08T12:45:00,gNB-002,NRCell-005,rural,60,60,57,57,25,25,57,0,81.2,133.9,18.4,13.3,0
2026-07-08T12:45:00,gNB-002,NRCell-006,degraded,349,338,329,320,112,98,320,4,86.6,121.1,17.4,59.5,0
2026-07-08T13:00:00,gNB-001,NRCell-001,urban,417,413,399,395,140,139,395,1,70.7,169.0,28.0,83.9,0
2026-07-08T13:00:00,gNB-001,NRCell-002,suburban,262,262,259,256,70,70,256,2,72.5,170.0,30.0,54.6,0
2026-07-08T13:00:00,gNB-001,NRCell-003,rural,94,93,91,90,38,38,90,0,88.4,121.2,14.5,18.3,0
2026-07-08T13:00:00,gNB-002,NRCell-004,urban,466,463,461,458,205,203,458,2,77.8,148.0,21.1,107.5,0
2026-07-08T13:00:00,gNB-002,NRCell-005,rural,61,59,56,56,26,26,56,0,84.0,135.6,17.8,12.2,0
2026-07-08T13:00:00,gNB-002,NRCell-006,degraded,306,296,287,281,125,112,281,2,82.6,147.8,26.1,49.6,0
2026-07-08T13:15:00,gNB-001,NRCell-001,urban,435,433,415,411,132,130,411,2,69.6,174.9,25.7,64.8,0
2026-07-08T13:15:00,gNB-001,NRCell-002,suburban,274,272,263,260,118,113,260,2,75.1,162.2,27.7,52.9,0
2026-07-08T13:15:00,gNB-001,NRCell-003,rural,90,89,87,86,39,37,86,0,72.7,146.1,23.3,19.4,0
2026-07-08T13:15:00,gNB-002,NRCell-004,urban,577,573,551,547,240,233,547,3,79.6,142.7,25.1,103.8,0
2026-07-08T13:15:00,gNB-002,NRCell-005,rural,59,59,58,57,14,13,57,1,75.2,151.3,25.3,11.3,0
2026-07-08T13:15:00,gNB-002,NRCell-006,degraded,327,309,298,287,110,103,287,5,79.9,131.1,23.5,74.5,0
2026-07-08T13:30:00,gNB-001,NRCell-001,urban,481,480,456,453,160,160,453,3,70.4,180.0,25.1,111.5,0
2026-07-08T13:30:00,gNB-001,NRCell-002,suburban,294,292,288,286,103,101,286,3,82.6,122.3,20.5,61.0,0
2026-07-08T13:30:00,gNB-001,NRCell-003,rural,86,84,83,82,36,34,82,1,79.8,147.3,26.4,14.2,0
2026-07-08T13:30:00,gNB-002,NRCell-004,urban,466,463,453,448,158,156,448,2,83.5,123.4,15.0,82.2,0
2026-07-08T13:30:00,gNB-002,NRCell-005,rural,57,55,52,52,18,18,52,1,74.2,148.1,24.0,15.9,0
2026-07-08T13:30:00,gNB-002,NRCell-006,degraded,298,282,268,265,80,78,265,7,79.6,134.1,18.7,55.9,0
2026-07-08T13:45:00,gNB-001,NRCell-001,urban,374,372,365,362,128,127,362,6,78.6,138.2,21.7,72.4,0
2026-07-08T13:45:00,gNB-001,NRCell-002,suburban,222,218,215,215,97,97,215,0,70.0,161.9,18.4,40.9,0
2026-07-08T13:45:00,gNB-001,NRCell-003,rural,97,95,93,92,25,25,92,0,81.7,146.3,22.0,18.6,0
2026-07-08T13:45:00,gNB-002,NRCell-004,urban,427,422,411,409,116,115,409,3,78.5,143.8,21.1,127.5,0
2026-07-08T13:45:00,gNB-002,NRCell-005,rural,66,66,63,63,17,17,63,1,82.5,128.6,14.4,15.2,0
2026-07-08T13:45:00,gNB-002,NRCell-006,degraded,282,269,261,254,100,92,254,5,80.9,132.7,15.9,48.7,0
2026-07-08T14:00:00,gNB-001,NRCell-001,urban,393,390,380,379,136,134,379,3,72.9,153.9,22.2,90.3,0
2026-07-08T14:00:00,gNB-001,NRCell-002,suburban,221,219,214,212,68,65,212,0,77.3,156.4,27.0,39.7,0
2026-07-08T14:00:00,gNB-001,NRCell-003,rural,91,90,85,84,34,33,84,0,72.3,160.9,18.4,17.4,0
2026-07-08T14:00:00,gNB-002,NRCell-004,urban,556,552,529,524,171,167,524,8,70.8,152.8,26.3,121.1,0
2026-07-08T14:00:00,gNB-002,NRCell-005,rural,56,55,52,51,17,17,51,0,77.7,135.0,23.8,10.1,0
2026-07-08T14:00:00,gNB-002,NRCell-006,degraded,253,240,230,219,82,76,219,6,67.3,184.8,26.0,43.6,0
2026-07-08T14:15:00,gNB-001,NRCell-001,urban,336,335,329,328,88,88,328,2,72.1,151.1,19.8,82.4,0
2026-07-08T14:15:00,gNB-001,NRCell-002,suburban,177,177,176,174,44,42,174,3,68.5,174.1,20.6,50.6,0
2026-07-08T14:15:00,gNB-001,NRCell-003,rural,90,88,84,84,36,35,84,0,79.3,138.7,19.5,12.6,0
2026-07-08T14:15:00,gNB-002,NRCell-004,urban,462,454,448,447,177,176,447,2,74.3,159.3,24.1,89.8,0
2026-07-08T14:15:00,gNB-002,NRCell-005,rural,49,49,46,45,13,13,45,0,78.2,146.2,19.6,15.3,0
2026-07-08T14:15:00,gNB-002,NRCell-006,degraded,260,247,236,224,84,79,224,8,70.4,159.6,20.0,60.9,0
2026-07-08T14:30:00,gNB-001,NRCell-001,urban,432,430,424,419,150,146,419,0,73.9,171.9,25.5,61.5,0
2026-07-08T14:30:00,gNB-001,NRCell-002,suburban,188,185,179,176,69,69,176,2,64.1,171.2,29.4,49.2,0
2026-07-08T14:30:00,gNB-001,NRCell-003,rural,84,84,81,80,24,23,80,0,65.1,176.9,27.8,15.3,0
2026-07-08T14:30:00,gNB-002,NRCell-004,urban,392,388,387,384,101,97,384,1,63.6,195.9,32.1,97.1,0
2026-07-08T14:30:00,gNB-002,NRCell-005,rural,50,50,49,49,18,16,49,1,71.5,156.3,16.4,12.1,0
2026-07-08T14:30:00,gNB-002,NRCell-006,degraded,262,249,246,240,70,67,240,5,59.7,203.5,25.1,36.6,0
2026-07-08T14:45:00,gNB-001,NRCell-001,urban,351,349,341,340,125,123,340,1,71.0,174.8,18.7,65.9,0
2026-07-08T14:45:00,gNB-001,NRCell-002,suburban,218,216,211,208,88,85,208,2,61.2,193.8,25.0,42.2,0
2026-07-08T14:45:00,gNB-001,NRCell-003,rural,72,71,67,67,26,25,67,2,78.7,139.2,14.8,12.0,0
2026-07-08T14:45:00,gNB-002,NRCell-004,urban,350,347,334,331,127,126,331,3,61.7,193.4,21.0,69.5,0
2026-07-08T14:45:00,gNB-002,NRCell-005,rural,59,59,57,56,16,16,56,0,62.8,195.2,34.0,13.5,0
2026-07-08T14:45:00,gNB-002,NRCell-006,degraded,273,264,253,246,68,68,246,6,67.5,183.7,24.9,61.0,0
2026-07-08T15:00:00,gNB-001,NRCell-001,urban,363,360,359,355,146,143,355,0,59.3,207.0,24.3,88.3,0
2026-07-08T15:00:00,gNB-001,NRCell-002,suburban,201,201,199,198,69,66,198,1,71.9,154.2,24.8,42.7,0
2026-07-08T15:00:00,gNB-001,NRCell-003,rural,77,76,74,72,26,25,72,0,62.1,207.1,29.8,16.9,0
2026-07-08T15:00:00,gNB-002,NRCell-004,urban,333,329,325,323,114,113,323,3,61.6,180.3,29.9,72.9,0
2026-07-08T15:00:00,gNB-002,NRCell-005,rural,47,44,42,42,13,13,42,0,67.0,169.6,17.4,9.1,0
2026-07-08T15:00:00,gNB-002,NRCell-006,degraded,257,246,244,237,69,64,237,5,63.7,170.1,24.4,54.1,0
2026-07-08T15:15:00,gNB-001,NRCell-001,urban,358,356,342,341,142,140,341,0,57.7,203.5,35.6,75.9,0
2026-07-08T15:15:00,gNB-001,NRCell-002,suburban,215,212,211,209,83,82,209,3,69.5,161.0,27.4,40.9,0
2026-07-08T15:15:00,gNB-001,NRCell-003,rural,71,70,69,69,24,22,69,1,62.9,190.0,29.6,16.9,0
2026-07-08T15:15:00,gNB-002,NRCell-004,urban,433,429,419,414,187,184,414,1,61.4,188.8,31.3,82.2,0
2026-07-08T15:15:00,gNB-002,NRCell-005,rural,54,54,53,52,22,21,52,0,71.4,179.8,22.3,10.8,0
