timestamp,trace_id,supi,nf,event_type,result,detail
2026-07-07T19:38:43.182,17be16db7e,imsi-999705331833400,amf,REGISTRATION_REQUEST,OK,
2026-07-07T19:38:43.212,17be16db7e,imsi-999705331833400,ausf,AUTHENTICATION,OK,
2026-07-07T19:38:43.222,17be16db7e,imsi-999705331833400,amf,REGISTRATION,OK,
2026-07-07T19:38:43.402,17be16db7e,imsi-999705331833400,smf,PDU_SESSION,OK,10.45.0.209
2026-07-07T19:41:06.607,faf46eb1ab,imsi-999703778134658,amf,REGISTRATION_REQUEST,OK,
2026-07-07T19:41:06.636,faf46eb1ab,imsi-999703778134658,ausf,AUTHENTICATION,OK,
2026-07-07T19:41:06.676,faf46eb1ab,imsi-999703778134658,amf,REGISTRATION,OK,
2026-07-07T19:41:06.740,faf46eb1ab,imsi-999703778134658,smf,PDU_SESSION,OK,10.45.0.209
2026-07-07T19:42:23.248,5ff978896c,imsi-999702391019913,amf,REGISTRATION_REQUEST,OK,
2026-07-07T19:42:23.267,5ff978896c,imsi-999702391019913,ausf,AUTHENTICATION,OK,
2026-07-07T19:42:23.290,5ff978896c,imsi-999702391019913,amf,REGISTRATION,OK,
2026-07-07T19:42:23.483,5ff978896c,imsi-999702391019913,smf,PDU_SESSION,OK,10.45.0.47
2026-07-07T19:42:28.495,a87c778578,imsi-999708962191245,amf,REGISTRATION_REQUEST,OK,
2026-07-07T19:42:28.525,a87c778578,imsi-999708962191245,ausf,AUTHENTICATION,OK,
2026-07-07T19:42:28.562,a87c778578,imsi-999708962191245,amf,REGISTRATION,OK,
2026-07-07T19:42:28.730,a87c778578,imsi-999708962191245,smf,PDU_SESSION,OK,10.45.0.184
2026-07-07T19:42:39.350,bf0b640dd2,imsi-999705842072771,amf,REGISTRATION_REQUEST,OK,
2026-07-07T19:42:39.371,bf0b640dd2,imsi-999705842072771,ausf,AUTHENTICATION,OK,
2026-07-07T19:42:39.404,bf0b640dd2,imsi-999705842072771,amf,REGISTRATION,OK,
2026-07-07T19:42:39.509,bf0b640dd2,imsi-999705842072771,smf,PDU_SESSION,OK,10.45.0.117
2026-07-07T19:43:15.177,dd8f4ba04e,imsi-999706952345078,amf,REGISTRATION_REQUEST,OK,
2026-07-07T19:43:15.198,dd8f4ba04e,imsi-999706952345078,ausf,AUTHENTICATION,OK,
2026-07-07T19:43:15.212,dd8f4ba04e,imsi-999706952345078,amf,REGISTRATION,OK,
2026-07-07T19:43:15.311,dd8f4ba04e,imsi-999706952345078,smf,PDU_SESSION,OK,10.45.0.148
2026-07-07T19:43:26.279,c04f661c3b,imsi-999707412484287,amf,REGISTRATION_REQUEST,OK,
2026-07-07T19:43:26.292,c04f661c3b,imsi-999707412484287,ausf,AUTHENTICATION,OK,
2026-07-07T19:43:26.302,c04f661c3b,imsi-999707412484287,amf,REGISTRATION,OK,
2026-07-07T19:43:26.402,c04f661c3b,imsi-999707412484287,smf,PDU_SESSION,OK,10.45.0.220
2026-07-07T19:44:01.993,d9459d7650,imsi-999704316751828,amf,REGISTRATION_REQUEST,OK,
2026-07-07T19:44:02.016,d9459d7650,imsi-999704316751828,ausf,AUTHENTICATION,OK,
2026-07-07T19:44:02.055,d9459d7650,imsi-999704316751828,amf,REGISTRATION,OK,
2026-07-07T19:44:02.136,d9459d7650,imsi-999704316751828,smf,PDU_SESSION,OK,10.45.0.88
2026-07-07T19:45:14.259,eaa59f78cd,imsi-999709377593689,amf,REGISTRATION_REQUEST,OK,
2026-07-07T19:45:14.282,eaa59f78cd,imsi-999709377593689,ausf,AUTHENTICATION,OK,
2026-07-07T19:45:14.318,eaa59f78cd,imsi-999709377593689,amf,REGISTRATION,OK,
2026-07-07T19:45:14.371,eaa59f78cd,imsi-999709377593689,smf,PDU_SESSION,OK,10.45.0.221
2026-07-07T19:45:44.066,f079c76e06,imsi-999700184975624,amf,REGISTRATION_REQUEST,OK,
2026-07-07T19:45:44.088,f079c76e06,imsi-999700184975624,ausf,AUTHENTICATION,OK,
2026-07-07T19:45:44.114,f079c76e06,imsi-999700184975624,amf,REGISTRATION,OK,
2026-07-07T19:45:44.233,f079c76e06,imsi-999700184975624,smf,PDU_SESSION,OK,10.45.0.127
2026-07-07T19:45:48.216,088ecd0dc0,imsi-999706142536389,amf,REGISTRATION_REQUEST,OK,
2026-07-07T19:45:48.246,088ecd0dc0,imsi-999706142536389,ausf,AUTHENTICATION,OK,
2026-07-07T19:45:48.272,088ecd0dc0,imsi-999706142536389,amf,REGISTRATION,OK,
2026-07-07T19:45:48.449,088ecd0dc0,imsi-999706142536389,smf,PDU_SESSION,OK,10.45.0.238
2026-07-07T19:46:46.741,6faa8f32d8,imsi-999707306147302,amf,REGISTRATION_REQUEST,OK,
2026-07-07T19:46:46.754,6faa8f32d8,imsi-999707306147302,ausf,AUTHENTICATION,OK,
2026-07-07T19:46:46.787,6faa8f32d8,imsi-999707306147302,amf,REGISTRATION,OK,
2026-07-07T19:46:46.970,6faa8f32d8,imsi-999707306147302,smf,PDU_SESSION,OK,10.45.0.132
2026-07-07T19:47:22.755,5065459324,imsi-999704855036592,amf,REGISTRATION_REQUEST,OK,
2026-07-07T19:47:22.779,5065459324,imsi-999704855036592,ausf,AUTHENTICATION,OK,
2026-07-07T19:47:22.810,5065459324,imsi-999704855036592,amf,REGISTRATION,OK,
2026-07-07T19:47:22.913,5065459324,imsi-999704855036592,smf,PDU_SESSION,OK,10.45.0.136
2026-07-07T19:48:13.139,b49801d2b4,imsi-999707649428270,amf,REGISTRATION_REQUEST,OK,
2026-07-07T19:48:13.163,b49801d2b4,imsi-999707649428270,ausf,AUTHENTICATION,OK,
2026-07-07T19:48:13.196,b49801d2b4,imsi-999707649428270,amf,REGISTRATION,OK,
2026-07-07T19:48:13.339,b49801d2b4,imsi-999707649428270,smf,PDU_SESSION,OK,10.45.0.145
2026-07-07T19:49:06.844,1f3e7b9b07,imsi-999706348411344,amf,REGISTRATION_REQUEST,OK,
2026-07-07T19:49:06.874,1f3e7b9b07,imsi-999706348411344,ausf,AUTHENTICATION,OK,
2026-07-07T19:49:06.901,1f3e7b9b07,imsi-999706348411344,amf,REGISTRATION,OK,
2026-07-07T19:49:06.964,1f3e7b9b07,imsi-999706348411344,smf,PDU_SESSION,OK,10.45.0.186
2026-07-07T19:49:29.947,4e2078a831,imsi-999707375944403,amf,REGISTRATION_REQUEST,OK,
2026-07-07T19:49:29.958,4e2078a831,imsi-999707375944403,ausf,AUTHENTICATION,OK,
2026-07-07T19:49:29.969,4e2078a831,imsi-999707375944403,amf,REGISTRATION,OK,
2026-07-07T19:49:30.113,4e2078a831,imsi-999707375944403,smf,PDU_SESSION,OK,10.45.0.192
2026-07-07T19:51:08.624,20603472ce,imsi-999707189202900,amf,REGISTRATION_REQUEST,OK,
2026-07-07T19:51:08.635,20603472ce,imsi-999707189202900,ausf,AUTHENTICATION,OK,
2026-07-07T19:51:08.675,20603472ce,imsi-999707189202900,amf,REGISTRATION,OK,
2026-07-07T19:51:08.792,20603472ce,imsi-999707189202900,smf,PDU_SESSION,OK,10.45.0.210
2026-07-07T19:52:29.091,987bd41789,imsi-999704295691845,amf,REGISTRATION_REQUEST,OK,
2026-07-07T19:52:29.117,987bd41789,imsi-999704295691845,ausf,AUTHENTICATION,OK,
2026-07-07T19:52:29.153,987bd41789,imsi-999704295691845,amf,REGISTRATION,OK,
2026-07-07T19:52:29.284,987bd41789,imsi-999704295691845,smf,PDU_SESSION,OK,10.45.0.2
2026-07-07T19:53:04.467,c63088d831,imsi-999700568960028,amf,REGISTRATION_REQUEST,OK,
2026-07-07T19:53:04.481,c63088d831,imsi-999700568960028,ausf,AUTHENTICATION,OK,
2026-07-07T19:53:04.496,c63088d831,imsi-999700568960028,amf,REGISTRATION,OK,
2026-07-07T19:53:04.578,c63088d831,imsi-999700568960028,smf,PDU_SESSION,OK,10.45.0.145
2026-07-07T19:56:35.915,9b9494fa13,imsi-999702205348512,amf,REGISTRATION_REQUEST,OK,
2026-07-07T19:56:35.944,9b9494fa13,imsi-999702205348512,ausf,AUTHENTICATION,OK,
2026-07-07T19:56:35.975,9b9494fa13,imsi-999702205348512,amf,REGISTRATION,OK,
2026-07-07T19:56:36.038,9b9494fa13,imsi-999702205348512,smf,PDU_SESSION,OK,10.45.0.116
2026-07-07T19:57:50.001,b9dc0c9bb3,imsi-999709788330385,amf,REGISTRATION_REQUEST,OK,
2026-07-07T19:57:50.020,b9dc0c9bb3,imsi-999709788330385,ausf,AUTHENTICATION,OK,
2026-07-07T19:57:50.039,b9dc0c9bb3,imsi-999709788330385,amf,REGISTRATION,OK,
2026-07-07T19:57:50.222,b9dc0c9bb3,imsi-999709788330385,smf,PDU_SESSION,OK,10.45.0.56
2026-07-07T19:57:57.667,b96e1c4ffd,imsi-999702699915921,amf,REGISTRATION_REQUEST,OK,
2026-07-07T19:57:57.697,b96e1c4ffd,imsi-999702699915921,ausf,AUTHENTICATION,OK,
2026-07-07T19:57:57.723,b96e1c4ffd,imsi-999702699915921,amf,REGISTRATION,OK,
2026-07-07T19:57:57.794,b96e1c4ffd,imsi-999702699915921,smf,PDU_SESSION,OK,10.45.0.187
2026-07-07T19:58:43.761,7b73dce24c,imsi-999708240056444,amf,REGISTRATION_REQUEST,OK,
2026-07-07T19:58:43.776,7b73dce24c,imsi-999708240056444,ausf,AUTHENTICATION,OK,
2026-07-07T19:58:43.792,7b73dce24c,imsi-999708240056444,amf,REGISTRATION,OK,
2026-07-07T19:58:43.862,7b73dce24c,imsi-999708240056444,smf,PDU_SESSION,OK,10.45.0.51
2026-07-07T19:59:09.253,9e93548f64,imsi-999703942170327,amf,REGISTRATION_REQUEST,OK,
2026-07-07T19:59:09.269,9e93548f64,imsi-999703942170327,ausf,AUTHENTICATION,OK,
2026-07-07T19:59:09.304,9e93548f64,imsi-999703942170327,amf,REGISTRATION,OK,
2026-07-07T19:59:09.478,9e93548f64,imsi-999703942170327,smf,PDU_SESSION,OK,10.45.0.161
2026-07-07T20:00:37.666,57a9b26ea5,imsi-999707415691960,amf,REGISTRATION_REQUEST,OK,
2026-07-07T20:00:37.686,57a9b26ea5,imsi-999707415691960,ausf,AUTHENTICATION,OK,
2026-07-07T20:00:37.726,57a9b26ea5,imsi-999707415691960,amf,REGISTRATION,OK,
2026-07-07T20:00:37.882,57a9b26ea5,imsi-999707415691960,smf,PDU_SESSION,OK,10.45.0.157
2026-07-07T20:01:12.210,bb34fe0efe,imsi-999708359150127,amf,REGISTRATION_REQUEST,OK,
2026-07-07T20:01:12.223,bb34fe0efe,imsi-999708359150127,ausf,AUTHENTICATION,OK,
2026-07-07T20:01:12.243,bb34fe0efe,imsi-999708359150127,amf,REGISTRATION,OK,
2026-07-07T20:01:12.303,bb34fe0efe,imsi-999708359150127,smf,PDU_SESSION,OK,10.45.0.159
2026-07-07T20:01:40.761,4226a88134,imsi-999707756979696,amf,REGISTRATION_REQUEST,OK,
2026-07-07T20:01:40.789,4226a88134,imsi-999707756979696,ausf,AUTHENTICATION,OK,
2026-07-07T20:01:40.799,4226a88134,imsi-999707756979696,amf,REGISTRATION,OK,
2026-07-07T20:01:40.931,4226a88134,imsi-999707756979696,smf,PDU_SESSION,OK,10.45.0.102
2026-07-07T20:04:20.625,4353aa6b9c,imsi-999700448706059,amf,REGISTRATION_REQUEST,OK,
2026-07-07T20:04:20.640,4353aa6b9c,imsi-999700448706059,ausf,AUTHENTICATION,OK,
2026-07-07T20:04:20.668,4353aa6b9c,imsi-999700448706059,amf,REGISTRATION,OK,
2026-07-07T20:04:20.729,4353aa6b9c,imsi-999700448706059,smf,PDU_SESSION,OK,10.45.0.185
2026-07-07T20:06:10.022,08445d6d3f,imsi-999709425514356,amf,REGISTRATION_REQUEST,OK,
2026-07-07T20:06:10.034,08445d6d3f,imsi-999709425514356,ausf,AUTHENTICATION,FAIL,
2026-07-07T20:07:44.852,8dee0bd786,imsi-999705807349446,amf,REGISTRATION_REQUEST,OK,
2026-07-07T20:07:44.873,8dee0bd786,imsi-999705807349446,ausf,AUTHENTICATION,OK,
2026-07-07T20:07:44.899,8dee0bd786,imsi-999705807349446,amf,REGISTRATION,OK,
2026-07-07T20:07:45.081,8dee0bd786,imsi-999705807349446,smf,PDU_SESSION,OK,10.45.0.250
2026-07-07T20:08:00.324,da30a3a714,imsi-999701344785469,amf,REGISTRATION_REQUEST,OK,
2026-07-07T20:08:00.336,da30a3a714,imsi-999701344785469,ausf,AUTHENTICATION,OK,
2026-07-07T20:08:00.361,da30a3a714,imsi-999701344785469,amf,REGISTRATION,OK,
2026-07-07T20:08:00.429,da30a3a714,imsi-999701344785469,smf,PDU_SESSION,OK,10.45.0.136
2026-07-07T20:08:08.609,f11ed7abf3,imsi-999701764617990,amf,REGISTRATION_REQUEST,OK,
2026-07-07T20:08:08.626,f11ed7abf3,imsi-999701764617990,ausf,AUTHENTICATION,OK,
2026-07-07T20:08:08.651,f11ed7abf3,imsi-999701764617990,amf,REGISTRATION,OK,
2026-07-07T20:08:08.744,f11ed7abf3,imsi-999701764617990,smf,PDU_SESSION,OK,10.45.0.151
2026-07-07T20:08:36.720,ddba2795db,imsi-999701084258463,amf,REGISTRATION_REQUEST,OK,
2026-07-07T20:08:36.734,ddba2795db,imsi-999701084258463,ausf,AUTHENTICATION,OK,
2026-07-07T20:08:36.753,ddba2795db,imsi-999701084258463,amf,REGISTRATION,OK,
2026-07-07T20:08:36.928,ddba2795db,imsi-999701084258463,smf,PDU_SESSION,OK,10.45.0.25
2026-07-07T20:09:56.010,8295067bce,imsi-999703313914384,amf,REGISTRATION_REQUEST,OK,
2026-07-07T20:09:56.026,8295067bce,imsi-999703313914384,ausf,AUTHENTICATION,OK,
2026-07-07T20:09:56.050,8295067bce,imsi-999703313914384,amf,REGISTRATION,OK,
2026-07-07T20:09:56.103,8295067bce,imsi-999703313914384,smf,PDU_SESSION,OK,10.45.0.54
2026-07-07T20:12:20.555,9640d0dea5,imsi-999708061229494,amf,REGISTRATION_REQUEST,OK,
2026-07-07T20:12:20.577,9640d0dea5,imsi-999708061229494,ausf,AUTHENTICATION,OK,
2026-07-07T20:12:20.607,9640d0dea5,imsi-999708061229494,amf,REGISTRATION,OK,
2026-07-07T20:12:20.699,9640d0dea5,imsi-999708061229494,smf,PDU_SESSION,OK,10.45.0.167
2026-07-07T20:12:24.820,d68f8d7e3f,imsi-999702871608245,amf,REGISTRATION_REQUEST,OK,
2026-07-07T20:12:24.837,d68f8d7e3f,imsi-999702871608245,ausf,AUTHENTICATION,OK,
2026-07-07T20:12:24.851,d68f8d7e3f,imsi-999702871608245,amf,REGISTRATION,OK,
2026-07-07T20:12:24.942,d68f8d7e3f,imsi-999702871608245,smf,PDU_SESSION,OK,10.45.0.15
2026-07-07T20:13:09.266,70378c26e5,imsi-999705698171692,amf,REGISTRATION_REQUEST,OK,
2026-07-07T20:13:09.295,70378c26e5,imsi-999705698171692,ausf,AUTHENTICATION,OK,
2026-07-07T20:13:09.319,70378c26e5,imsi-999705698171692,amf,REGISTRATION,OK,
2026-07-07T20:13:09.487,70378c26e5,imsi-999705698171692,smf,PDU_SESSION,OK,10.45.0.13
2026-07-07T20:13:25.701,bb1ec7ca7e,imsi-999708627124209,amf,REGISTRATION_REQUEST,OK,
2026-07-07T20:13:25.723,bb1ec7ca7e,imsi-999708627124209,ausf,AUTHENTICATION,OK,
2026-07-07T20:13:25.737,bb1ec7ca7e,imsi-999708627124209,amf,REGISTRATION,OK,
2026-07-07T20:13:25.894,bb1ec7ca7e,imsi-999708627124209,smf,PDU_SESSION,OK,10.45.0.8
2026-07-07T20:13:41.391,58c45cd43e,imsi-999702138169610,amf,REGISTRATION_REQUEST,OK,
2026-07-07T20:13:41.404,58c45cd43e,imsi-999702138169610,ausf,AUTHENTICATION,OK,
2026-07-07T20:13:41.429,58c45cd43e,imsi-999702138169610,amf,REGISTRATION,OK,
2026-07-07T20:13:41.520,58c45cd43e,imsi-999702138169610,smf,PDU_SESSION,OK,10.45.0.135
2026-07-07T20:14:12.909,abb234880e,imsi-999708760307774,amf,REGISTRATION_REQUEST,OK,
2026-07-07T20:14:12.937,abb234880e,imsi-999708760307774,ausf,AUTHENTICATION,OK,
2026-07-07T20:14:12.955,abb234880e,imsi-999708760307774,amf,REGISTRATION,OK,
2026-07-07T20:14:13.025,abb234880e,imsi-999708760307774,smf,PDU_SESSION,OK,10.45.0.239
2026-07-07T20:15:24.759,b8f8ca4fc7,imsi-999707341938438,amf,REGISTRATION_REQUEST,OK,
2026-07-07T20:15:24.773,b8f8ca4fc7,imsi-999707341938438,ausf,AUTHENTICATION,OK,
2026-07-07T20:15:24.794,b8f8ca4fc7,imsi-999707341938438,amf,REGISTRATION,OK,
2026-07-07T20:15:24.860,b8f8ca4fc7,imsi-999707341938438,smf,PDU_SESSION,OK,10.45.0.140
2026-07-07T20:15:30.556,d6c0fcd705,imsi-999702177818076,amf,REGISTRATION_REQUEST,OK,
2026-07-07T20:15:30.572,d6c0fcd705,imsi-999702177818076,ausf,AUTHENTICATION,OK,
2026-07-07T20:15:30.595,d6c0fcd705,imsi-999702177818076,amf,REGISTRATION,OK,
2026-07-07T20:15:30.656,d6c0fcd705,imsi-999702177818076,smf,PDU_SESSION,OK,10.45.0.19
2026-07-07T20:16:50.110,33ef4d2506,imsi-999707406109205,amf,REGISTRATION_REQUEST,OK,
2026-07-07T20:16:50.120,33ef4d2506,imsi-999707406109205,ausf,AUTHENTICATION,OK,
2026-07-07T20:16:50.135,33ef4d2506,imsi-999707406109205,amf,REGISTRATION,OK,
2026-07-07T20:16:50.298,33ef4d2506,imsi-999707406109205,smf,PDU_SESSION,OK,10.45.0.39
2026-07-07T20:21:04.803,1a864eca10,imsi-999704260929530,amf,REGISTRATION_REQUEST,OK,
2026-07-07T20:21:04.832,1a864eca10,imsi-999704260929530,ausf,AUTHENTICATION,OK,
2026-07-07T20:21:04.858,1a864eca10,imsi-999704260929530,amf,REGISTRATION,OK,
2026-07-07T20:21:04.947,1a864eca10,imsi-999704260929530,smf,PDU_SESSION,OK,10.45.0.198
2026-07-07T20:21:21.611,c9b21362ac,imsi-999708273746925,amf,REGISTRATION_REQUEST,OK,
2026-07-07T20:21:21.638,c9b21362ac,imsi-999708273746925,ausf,AUTHENTICATION,OK,
2026-07-07T20:21:21.656,c9b21362ac,imsi-999708273746925,amf,REGISTRATION,OK,
2026-07-07T20:21:21.805,c9b21362ac,imsi-999708273746925,smf,PDU_SESSION,OK,10.45.0.147
2026-07-07T20:21:45.127,f3592fc594,imsi-999709950853949,amf,REGISTRATION_REQUEST,OK,
2026-07-07T20:21:45.139,f3592fc594,imsi-999709950853949,ausf,AUTHENTICATION,OK,
2026-07-07T20:21:45.173,f3592fc594,imsi-999709950853949,amf,REGISTRATION,OK,
2026-07-07T20:21:45.301,f3592fc594,imsi-999709950853949,smf,PDU_SESSION,OK,10.45.0.12
2026-07-07T20:23:01.259,1b856bc92e,imsi-999704854668774,amf,REGISTRATION_REQUEST,OK,
2026-07-07T20:23:01.276,1b856bc92e,imsi-999704854668774,ausf,AUTHENTICATION,OK,
2026-07-07T20:23:01.314,1b856bc92e,imsi-999704854668774,amf,REGISTRATION,OK,
2026-07-07T20:23:01.482,1b856bc92e,imsi-999704854668774,smf,PDU_SESSION,OK,10.45.0.205
2026-07-07T20:24:55.991,9ac71a65b4,imsi-999705774698121,amf,REGISTRATION_REQUEST,OK,
2026-07-07T20:24:56.011,9ac71a65b4,imsi-999705774698121,ausf,AUTHENTICATION,OK,
2026-07-07T20:24:56.023,9ac71a65b4,imsi-999705774698121,amf,REGISTRATION,OK,
2026-07-07T20:24:56.168,9ac71a65b4,imsi-999705774698121,smf,PDU_SESSION,OK,10.45.0.81
2026-07-07T20:25:17.126,11af7c9cf3,imsi-999701339216632,amf,REGISTRATION_REQUEST,OK,
2026-07-07T20:25:17.140,11af7c9cf3,imsi-999701339216632,ausf,AUTHENTICATION,OK,
2026-07-07T20:25:17.179,11af7c9cf3,imsi-999701339216632,amf,REGISTRATION,OK,
2026-07-07T20:25:17.321,11af7c9cf3,imsi-999701339216632,smf,PDU_SESSION,OK,10.45.0.100
2026-07-07T20:25:57.195,2a6c229b51,imsi-999706830364672,amf,REGISTRATION_REQUEST,OK,
2026-07-07T20:25:57.221,2a6c229b51,imsi-999706830364672,ausf,AUTHENTICATION,OK,
2026-07-07T20:25:57.259,2a6c229b51,imsi-999706830364672,amf,REGISTRATION,OK,
2026-07-07T20:25:57.398,2a6c229b51,imsi-999706830364672,smf,PDU_SESSION,OK,10.45.0.99
2026-07-07T20:26:06.381,92035119b7,imsi-999702028050168,amf,REGISTRATION_REQUEST,OK,
2026-07-07T20:26:06.411,92035119b7,imsi-999702028050168,ausf,AUTHENTICATION,OK,
2026-07-07T20:26:06.435,92035119b7,imsi-999702028050168,amf,REGISTRATION,OK,
2026-07-07T20:26:06.600,92035119b7,imsi-999702028050168,smf,PDU_SESSION,OK,10.45.0.131
2026-07-07T20:28:05.291,08d2f4ea61,imsi-999705215933411,amf,REGISTRATION_REQUEST,OK,
2026-07-07T20:28:05.307,08d2f4ea61,imsi-999705215933411,ausf,AUTHENTICATION,OK,
2026-07-07T20:28:05.342,08d2f4ea61,imsi-999705215933411,amf,REGISTRATION,OK,
2026-07-07T20:28:05.401,08d2f4ea61,imsi-999705215933411,smf,PDU_SESSION,OK,10.45.0.60
2026-07-07T20:28:11.084,fd66ca6415,imsi-999705159133395,amf,REGISTRATION_REQUEST,OK,
2026-07-07T20:28:11.104,fd66ca6415,imsi-999705159133395,ausf,AUTHENTICATION,OK,
2026-07-07T20:28:11.131,fd66ca6415,imsi-999705159133395,amf,REGISTRATION,OK,
2026-07-07T20:28:11.293,fd66ca6415,imsi-999705159133395,smf,PDU_SESSION,OK,10.45.0.167
2026-07-07T20:28:50.752,b33f13250b,imsi-999701282493866,amf,REGISTRATION_REQUEST,OK,
2026-07-07T20:28:50.769,b33f13250b,imsi-999701282493866,ausf,AUTHENTICATION,OK,
2026-07-07T20:28:50.793,b33f13250b,imsi-999701282493866,amf,REGISTRATION,OK,
2026-07-07T20:28:50.927,b33f13250b,imsi-999701282493866,smf,PDU_SESSION,OK,10.45.0.155
2026-07-07T20:29:18.834,699f8fd9fc,imsi-999709490765531,amf,REGISTRATION_REQUEST,OK,
2026-07-07T20:29:18.859,699f8fd9fc,imsi-999709490765531,ausf,AUTHENTICATION,OK,
2026-07-07T20:29:18.878,699f8fd9fc,imsi-999709490765531,amf,REGISTRATION,OK,
2026-07-07T20:29:18.942,699f8fd9fc,imsi-999709490765531,smf,PDU_SESSION,OK,10.45.0.247
2026-07-07T20:29:55.215,ae20779d58,imsi-999709035152861,amf,REGISTRATION_REQUEST,OK,
2026-07-07T20:29:55.241,ae20779d58,imsi-999709035152861,ausf,AUTHENTICATION,OK,
2026-07-07T20:29:55.256,ae20779d58,imsi-999709035152861,amf,REGISTRATION,OK,
2026-07-07T20:29:55.356,ae20779d58,imsi-999709035152861,smf,PDU_SESSION,OK,10.45.0.191
2026-07-07T20:30:17.285,1dacb51f4c,imsi-999706695679336,amf,REGISTRATION_REQUEST,OK,
2026-07-07T20:30:17.301,1dacb51f4c,imsi-999706695679336,ausf,AUTHENTICATION,OK,
2026-07-07T20:30:17.314,1dacb51f4c,imsi-999706695679336,amf,REGISTRATION,OK,
2026-07-07T20:30:17.487,1dacb51f4c,imsi-999706695679336,smf,PDU_SESSION,OK,10.45.0.54
2026-07-07T20:30:55.142,9e7a518f0b,imsi-999706711300966,amf,REGISTRATION_REQUEST,OK,
2026-07-07T20:30:55.155,9e7a518f0b,imsi-999706711300966,ausf,AUTHENTICATION,OK,
2026-07-07T20:30:55.171,9e7a518f0b,imsi-999706711300966,amf,REGISTRATION,OK,
2026-07-07T20:30:55.278,9e7a518f0b,imsi-999706711300966,smf,PDU_SESSION,OK,10.45.0.228
2026-07-07T20:32:17.600,d7e450cada,imsi-999700175738982,amf,REGISTRATION_REQUEST,OK,
2026-07-07T20:32:17.608,d7e450cada,imsi-999700175738982,ausf,AUTHENTICATION,OK,
2026-07-07T20:32:17.625,d7e450cada,imsi-999700175738982,amf,REGISTRATION,OK,
2026-07-07T20:32:17.816,d7e450cada,imsi-999700175738982,smf,PDU_SESSION,OK,10.45.0.137
2026-07-07T20:33:09.930,0aec914152,imsi-999707228606855,amf,REGISTRATION_REQUEST,OK,
2026-07-07T20:33:09.956,0aec914152,imsi-999707228606855,ausf,AUTHENTICATION,OK,
2026-07-07T20:33:09.985,0aec914152,imsi-999707228606855,amf,REGISTRATION,OK,
2026-07-07T20:33:10.165,0aec914152,imsi-999707228606855,smf,PDU_SESSION,OK,10.45.0.40
2026-07-07T20:34:20.390,417e4a94ef,imsi-999709185960185,amf,REGISTRATION_REQUEST,OK,
2026-07-07T20:34:20.405,417e4a94ef,imsi-999709185960185,ausf,AUTHENTICATION,OK,
2026-07-07T20:34:20.418,417e4a94ef,imsi-999709185960185,amf,REGISTRATION,OK,
2026-07-07T20:34:20.510,417e4a94ef,imsi-999709185960185,smf,PDU_SESSION,OK,10.45.0.132
2026-07-07T20:35:48.015,045c92cdae,imsi-999703421686840,amf,REGISTRATION_REQUEST,OK,
2026-07-07T20:35:48.037,045c92cdae,imsi-999703421686840,ausf,AUTHENTICATION,OK,
2026-07-07T20:35:48.072,045c92cdae,imsi-999703421686840,amf,REGISTRATION,OK,
2026-07-07T20:35:48.271,045c92cdae,imsi-999703421686840,smf,PDU_SESSION,OK,10.45.0.147
2026-07-07T20:36:10.787,df043063fd,imsi-999703813836494,amf,REGISTRATION_REQUEST,OK,
2026-07-07T20:36:10.817,df043063fd,imsi-999703813836494,ausf,AUTHENTICATION,OK,
2026-07-07T20:36:10.856,df043063fd,imsi-999703813836494,amf,REGISTRATION,OK,
2026-07-07T20:36:10.937,df043063fd,imsi-999703813836494,smf,PDU_SESSION,OK,10.45.0.243
2026-07-07T20:40:18.177,51d48b3468,imsi-999704707916689,amf,REGISTRATION_REQUEST,OK,
2026-07-07T20:40:18.206,51d48b3468,imsi-999704707916689,ausf,AUTHENTICATION,OK,
2026-07-07T20:40:18.238,51d48b3468,imsi-999704707916689,amf,REGISTRATION,OK,
2026-07-07T20:40:18.408,51d48b3468,imsi-999704707916689,smf,PDU_SESSION,OK,10.45.0.36
2026-07-07T20:40:36.932,84ef717744,imsi-999708490917233,amf,REGISTRATION_REQUEST,OK,
2026-07-07T20:40:36.940,84ef717744,imsi-999708490917233,ausf,AUTHENTICATION,OK,
2026-07-07T20:40:36.968,84ef717744,imsi-999708490917233,amf,REGISTRATION,OK,
2026-07-07T20:40:37.018,84ef717744,imsi-999708490917233,smf,PDU_SESSION,OK,10.45.0.107
2026-07-07T20:41:03.064,eea555e367,imsi-999700112054612,amf,REGISTRATION_REQUEST,OK,
2026-07-07T20:41:03.077,eea555e367,imsi-999700112054612,ausf,AUTHENTICATION,OK,
2026-07-07T20:41:03.092,eea555e367,imsi-999700112054612,amf,REGISTRATION,OK,
2026-07-07T20:41:03.285,eea555e367,imsi-999700112054612,smf,PDU_SESSION,OK,10.45.0.134
2026-07-07T20:41:27.417,9e806ee093,imsi-999709320638613,amf,REGISTRATION_REQUEST,OK,
2026-07-07T20:41:27.443,9e806ee093,imsi-999709320638613,ausf,AUTHENTICATION,OK,
2026-07-07T20:41:27.464,9e806ee093,imsi-999709320638613,amf,REGISTRATION,OK,
2026-07-07T20:41:27.542,9e806ee093,imsi-999709320638613,smf,PDU_SESSION,OK,10.45.0.106
2026-07-07T20:41:47.614,099f1934df,imsi-999701848470445,amf,REGISTRATION_REQUEST,OK,
2026-07-07T20:41:47.637,099f1934df,imsi-999701848470445,ausf,AUTHENTICATION,OK,
